eventDate,decimalLatitude,decimalLongitude,individualCount,stateProvince,habitat_type,conservation_status,conservation_source
2024-04-25,-27.61862,153.26763,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-26,-27.575623,153.273278,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-26,-27.511429,153.250163,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-26,-28.37752,153.556382,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-26,-27.511446,153.250156,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-27,-27.576209,153.273236,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-27,-27.490906,153.245028,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-27,-27.491363,153.244743,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-27,-21.43765,148.50867,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-27,-21.43765,148.50867,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-27,-21.59233,148.62658,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-27,-27.511345,153.250345,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-27,-28.26075,153.469927,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-27,-21.44374,148.50992,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-28,-35.0371,138.69955,1,South Australia,Flinders Lofty Block,Rare,SA NPW Act 1972
2024-04-28,-27.501377,153.230682,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.56876,153.2948,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.512978,153.202835,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.50721,153.202,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.508713,153.252335,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.61508,153.191814,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.51129,153.25005,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.575752,153.273665,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.612909,153.19841,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-28,-27.56876,153.2948,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-29,-21.450521,149.144743,1,Queensland,Central Mackay Coast,Vulnerable,QLD NC Act 1992
2024-04-29,-27.513031,153.255189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-29,-27.57627,153.273359,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-29,-26.62207,151.721535,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-29,-28.378379,153.555586,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-29,-27.511503,153.249908,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-30,-27.576117,153.273343,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-30,-27.511365,153.2503,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-01,-32.400947,151.742357,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-05-01,-29.65244,150.82739,1,New South Wales,Nandewar,Endangered,NSW BC Act 2016
2024-05-01,-27.513058,153.255158,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-02,-27.57625,153.273386,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-03,-28.325189,153.465325,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-04,-35.007979,138.636689,1,South Australia,Flinders Lofty Block,Rare,SA NPW Act 1972
2024-05-04,-27.511271,153.250139,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-04,-27.576041,153.27345,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-04,-27.511647,153.249984,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-32.401807,151.729872,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-05-05,-27.511281,153.250221,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-27.511281,153.250221,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-27.511258,153.250247,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-27.532588,153.282033,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-27.432265,153.523389,2,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-27.511286,153.250251,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-05,-22.186,149.06183,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-05,-22.08286,149.09399,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-05,-27.432062,153.523652,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-29.046795,153.146227,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-06,-27.613459,153.198471,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.491127,153.244669,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.489912,153.245468,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.554834,153.274861,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.567369,153.297348,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.621227,153.204071,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.568865,153.294647,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.500996,153.232086,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.489981,153.24617,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.576402,153.273343,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.488892,153.242691,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.511389,153.250099,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.507469,153.203445,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-06,-27.509462,153.251511,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-07,-29.037386,153.164728,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-07,-27.511446,153.250152,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-08,-27.576212,153.273021,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-08,-27.491042,153.244737,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-08,-27.511333,153.250336,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-09,-29.105553,153.154655,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-09,-27.511328,153.250175,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-29.037701,153.111959,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-10,-34.77638,146.582703,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-05-10,-35.952654,136.737084,1,South Australia,Kanmantoo,Rare,SA NPW Act 1972
2024-05-10,-34.771753,146.586901,1,New South Wales,NSW South Western Slopes,Endangered,NSW BC Act 2016
2024-05-10,-27.511487,153.248539,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-27.511267,153.249961,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-27.575888,153.273032,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-27.511524,153.248555,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-27.511478,153.250028,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-27.511466,153.248575,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-10,-27.511524,153.248555,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-11,-27.511461,153.248511,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-12,-35.944937,136.737385,1,South Australia,Kanmantoo,Rare,SA NPW Act 1972
2024-05-12,-27.511423,153.250319,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-12,-27.513064,153.255189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-12,-28.261593,153.468597,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-12,-27.576174,153.27315,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-12,-27.491097,153.24469,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-29.040115,153.135722,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-13,-29.046644,153.109366,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-13,-27.513008,153.255189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-27.509341,153.251768,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-21.42947,148.88713,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-13,-27.613277,153.197922,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-27.511385,153.25009,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-21.42946,148.8871,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-13,-27.62116,153.20672,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-27.491046,153.244763,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-27.510084,153.25174,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-27.56733,153.29788,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-13,-27.56886,153.29462,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-14,-30.99409,150.108192,1,New South Wales,Brigalow Belt South,Endangered,NSW BC Act 2016
2024-05-14,-29.065412,153.105895,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-14,-29.038839,153.182387,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-14,-27.511324,153.250292,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-14,-21.67972,148.68244,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-14,-27.576383,153.273214,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-14,-21.68079,148.68291,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-14,-27.50684,153.20096,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-14,-27.491132,153.244687,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-14,-21.68353,148.68404,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-14,-21.6906,148.69232,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-14,-27.511373,153.250238,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-14,-21.68348,148.68392,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-05-14,-27.509326,153.251948,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-15,-27.514666,153.198685,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-15,-27.511142,153.250206,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-15,-27.510473,153.200729,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-15,-27.509366,153.251785,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-15,-27.511431,153.247612,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-16,-27.511437,153.24726,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-16,-27.511577,153.250622,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-16,-27.511333,153.247232,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-16,-27.511492,153.250617,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-27.511495,153.247309,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-27.511461,153.247189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-27.511382,153.250274,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-27.511338,153.250239,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-28.384633,153.562785,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-17,-27.502456,153.258956,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-27.576611,153.272002,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-17,-27.491049,153.244731,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-18,-27.511009,153.252105,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-18,-27.511446,153.250099,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-18,-27.511416,153.247709,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-18,-27.576649,153.272002,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-19,-28.824176,153.327946,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-19,-27.511512,153.250095,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-19,-27.511064,153.248344,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-19,-27.569441,153.298386,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-19,-27.511421,153.249928,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-19,-27.511419,153.249919,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-28.955113,153.452995,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-05-20,-32.564004,149.863823,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-05-20,-27.512213,153.255517,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.51218,153.255654,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.513935,153.256029,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.51145,153.25003,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.509328,153.25189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.513984,153.256073,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.511298,153.249995,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.511078,153.247956,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.509316,153.251645,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-20,-27.576631,153.271905,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.612535,153.198486,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.51402,153.255895,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.489557,153.24559,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.509261,153.25175,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.489569,153.24559,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.502241,153.232452,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.511411,153.24854,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.512682,153.256034,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.512175,153.201813,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.514058,153.256002,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.576536,153.271927,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.511467,153.248504,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.511362,153.250179,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.567892,153.29686,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.568602,153.295151,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.569441,153.298386,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.515013,153.197296,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.568626,153.29512,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.51269,153.25603,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.489344,153.242905,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.509232,153.251801,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-21,-27.489344,153.242905,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.511605,153.248615,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.511635,153.249008,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.622965,153.207108,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.509096,153.2516,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.511599,153.248692,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.622965,153.207108,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.511635,153.249008,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.50157,153.232544,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.511482,153.248654,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.509288,153.2517,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.511262,153.250278,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.509285,153.251709,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-22,-27.50157,153.232544,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-23,-27.51133,153.250291,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-23,-27.509369,153.203766,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-05-23,-27.501648,153.232529,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
